,Year,Country Name,Country Code,Life Expectancy at birth (total years),Lifetime risk of maternal death (%),"Mortality cauased by road traffic injury (per 100,000 population)","Mortality from CVD, cancer, diabetes or CRD between ages 30 and 70 (%)","Mortality rate attributed to household and ambient air pollution, age-standardized (per 100,000 population)","Mortality rate attributed to unintentional poisoning (per 100,000 population)","Mortality rate attributed to unsafe water, unsafe sanitation and lack of hygiene (per 100,000 population)","Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)","Suicide mortality rate (per 100,000 population)",Weighted World Death
1031,2017,Sao Tome and Principe,STP,0.8192541549597601,0.0854952539385516,0.37152542372881353,0.4155339805825242,0.5010799136069114,0.11666666666666665,0.11287128712871287,0.17279821627647715,0.2079646017699115,0.1496546431312356,0.017241379310344827,-11.116518206711318
1032,2018,Sao Tome and Principe,STP,0.8220305728844232,0.08426751310846546,0.37423728813559326,0.4097087378640777,0.5010799136069114,0.11666666666666665,0.11287128712871287,0.1605351170568562,0.19469026548672566,0.13891020721412126,0.017241379310344827,-11.00440726830496
1033,2019,Sao Tome and Principe,STP,0.8245492642506786,0.0830397722783793,0.3783050847457627,0.4077669902912621,0.5010799136069114,0.11666666666666665,0.11287128712871287,0.15050167224080266,0.1814159292035398,0.13046815042210283,0.017241379310344827,-10.939199679526583
1034,2020,Sao Tome and Principe,STP,0.8271968188961379,0.08181203144829316,0.38169491525423727,0.4038834951456311,0.5010799136069114,0.11666666666666665,0.11287128712871287,0.14158305462653287,0.17256637168141592,0.12356101304681505,0.017241379310344827,-10.87901849694165
1035,2016,Saudi Arabia,SAU,0.8758134196866517,0.006197843189617064,0.3891525423728813,0.4330097087378641,0.2582536254242518,0.15,0.0009900990099009901,0.08138238573021181,0.09513274336283185,0.06600153491941672,0.07241379310344827,-7.997657996641851
1036,2017,Saudi Arabia,SAU,0.8771371970093814,0.006059606996631933,0.41491525423728814,0.42330097087378643,0.2582536254242518,0.15,0.0009900990099009901,0.07692307692307693,0.0907079646017699,0.062164236377590165,0.07126436781609195,-8.178220328164246
1037,2018,Saudi Arabia,SAU,0.8785898376113149,0.0059213708036468015,0.4501694915254238,0.41359223300970877,0.2582536254242518,0.15,0.0009900990099009901,0.07357859531772575,0.08407079646017698,0.05909439754412893,0.07011494252873562,-8.452231375740164
1038,2019,Saudi Arabia,SAU,0.880171341492452,0.0057831346106616685,0.48677966101694914,0.40582524271844655,0.2582536254242518,0.13333333333333333,0.0009900990099009901,0.07023411371237458,0.07964601769911504,0.056024558710667687,0.06896551724137931,-8.622685454743106
1039,2020,Saudi Arabia,SAU,0.8816239820943854,0.005644898417676537,0.519322033898305,0.3967637540453074,0.2582536254242518,0.1277777777777778,0.0009900990099009901,0.06688963210702341,0.07743362831858407,0.05372217958557175,0.067816091954023,-8.84471383487812
1040,2016,Senegal,SEN,0.7858082765845993,0.2312424324467092,0.32677966101694916,0.39029126213592236,0.49583461894477004,0.3666666666666667,0.23663366336633662,0.3712374581939799,0.5110619469026548,0.3568687643898695,0.07241379310344827,-15.049633011555184
1041,2017,Senegal,SEN,0.789346159340921,0.21712711984204255,0.3227118644067797,0.3864077669902912,0.49583461894477004,0.35000000000000003,0.23663366336633662,0.3567447045707915,0.495575221238938,0.3376822716807367,0.07126436781609195,-14.710819526147827
1042,2018,Senegal,SEN,0.7926848897566552,0.2030118072373759,0.3213559322033898,0.3825242718446602,0.49583461894477004,0.3333333333333333,0.23663366336633662,0.3433667781493868,0.4823008849557522,0.3200306983883346,0.07011494252873562,-14.414330337360937
1043,2019,Senegal,SEN,0.7959181865803134,0.18889649463270927,0.31864406779661014,0.3786407766990291,0.49583461894477004,0.31666666666666665,0.23663366336633662,0.33221850613154963,0.4668141592920354,0.3046815042210284,0.06896551724137931,-14.111418917298147
1044,2020,Senegal,SEN,0.7992881565788847,0.17478118202804263,0.3159322033898305,0.37475728155339805,0.49583461894477004,0.3,0.23663366336633662,0.32218506131549607,0.4557522123893805,0.2924021488871834,0.067816091954023,-13.836154170081048
1045,2016,Serbia,SRB,0.8866707938473263,0.0024877122399972747,0.10033898305084746,0.42330097087378643,0.19284171551990126,0.049999999999999996,0.00693069306930693,0.057971014492753624,0.08407079646017698,0.04604758250191864,0.17471264367816092,-2.818719990904901
1046,2017,Serbia,SRB,0.8849278537073193,0.002451719846214166,0.11661016949152542,0.4407766990291262,0.19284171551990126,0.0,0.00693069306930693,0.056856187290969896,0.08185840707964602,0.04528012279355334,0.006896551724137931,-4.168961602435973
1047,2018,Serbia,SRB,0.889042335349302,0.002415727452431057,0.1016949152542373,0.42718446601941745,0.19284171551990126,0.049999999999999996,0.00693069306930693,0.055741360089186176,0.07964601769911504,0.044512663085188024,0.1298850574712644,-3.2289002002698046
1048,2019,Serbia,SRB,0.8866422210581452,0.002379735058647948,0.1016949152542373,0.42718446601941745,0.19284171551990126,0.049999999999999996,0.00693069306930693,0.054626532887402456,0.07964601769911504,0.043745203376822715,0.1310344827586207,-3.215655993737726
1049,2020,Serbia,SRB,0.8796990332872986,0.002343742664864839,0.1654237288135593,0.49320388349514555,0.19284171551990126,-0.15,0.00693069306930693,0.054626532887402456,0.07964601769911504,0.0429777436684574,-0.4965517241379311,-8.235190427715937
1050,2016,Seychelles,SYC,0.8705271679603794,0.018217816128581813,0.2128813559322034,0.41359223300970877,0.1521135452020981,0.08333333333333333,0.0019801980198019802,0.1426978818283166,0.1991150442477876,0.11358403683806599,0.09195402298850575,-5.428947717283776
1051,2017,Seychelles,SYC,0.8704128768036573,0.018011530756682454,0.15457627118644068,0.4097087378640777,0.1521135452020981,0.08333333333333333,0.0019801980198019802,0.14158305462653287,0.19690265486725664,0.11281657712970068,0.09540229885057472,-4.783622541117473
1052,2018,Seychelles,SYC,0.8533263488737555,0.017805245384783095,0.15457627118644068,0.4077669902912621,0.1521135452020981,0.08333333333333333,0.0019801980198019802,0.13935340022296544,0.19469026548672566,0.11128165771297006,0.09425287356321839,-4.784109004153854
1053,2019,Seychelles,SYC,0.8662412495833136,0.017598960012883736,0.15322033898305085,0.4097087378640777,0.1521135452020981,0.08333333333333333,0.0019801980198019802,0.13712374581939799,0.1902654867256637,0.10974673829623945,0.09310344827586206,-4.753815024103439
1054,2020,Seychelles,SYC,0.8361255297871314,0.017392674640984377,0.09627118644067799,0.40194174757281553,0.1521135452020981,0.08333333333333333,0.0019801980198019802,0.13377926421404682,0.18584070796460175,0.1066768994627782,0.09655172413793102,-4.112327129433227
1055,2016,Sierra Leone,SLE,0.6260880994333063,0.7105997881369169,0.4135593220338983,0.4601941747572815,1.0,0.48333333333333334,0.8049504950495049,1.0,0.754424778761062,0.9623944742900997,0.07126436781609195,-28.78326904980404
1056,2017,Sierra Leone,SLE,0.631371493880661,0.6955057880042793,0.424406779661017,0.4601941747572815,1.0,0.45,0.8049504950495049,0.9732441471571905,0.7389380530973451,0.9263238679969301,0.07241379310344827,-28.365194429525555
1057,2018,Sierra Leone,SLE,0.6362214391161484,0.6804117878716417,0.4366101694915255,0.4601941747572815,1.0,0.48333333333333334,0.8049504950495049,0.9453734671125975,0.7234513274336284,0.8917881811204911,0.07586206896551724,-28.477666281917102
1058,2019,Sierra Leone,SLE,0.6407550835754083,0.6653177877390041,0.44745762711864406,0.4563106796116505,1.0,0.4666666666666666,0.8049504950495049,0.9186176142697882,0.7079646017699115,0.8587874136607828,0.07701149425287357,-28.186536624565733
1059,2020,Sierra Leone,SLE,0.6456440782894424,0.6502237876063665,0.4587570621468927,0.45501618122977344,1.0,0.4611111111111111,0.8049504950495049,0.8929765886287625,0.6946902654867256,0.827321565617805,0.07892720306513411,-28.009515212166487
1060,2016,Singapore,SGP,0.9705319300919089,0.0014496944708440032,0.03661016949152543,0.18834951456310678,0.07991360691144707,0.0,0.0009900990099009901,0.02452619843924192,0.022123893805309734,0.02072141212586339,0.10459770114942528,-0.08066008862990803
1061,2017,Singapore,SGP,0.9734463545883135,0.0014307678993686675,0.03389830508474576,0.18446601941747573,0.07991360691144707,0.016666666666666666,0.0009900990099009901,0.02452619843924192,0.022123893805309734,0.019953952417498082,0.10344827586206896,-0.17181786642362995
1062,2018,Singapore,SGP,0.9758178960902906,0.0014118413278933321,0.0311864406779661,0.18058252427184468,0.07991360691144707,0.016666666666666666,0.0009900990099009901,0.023411371237458196,0.01991150442477876,0.01918649270913277,0.10804597701149425,-0.06959423340225213
1063,2019,Singapore,SGP,0.9781608648030864,0.0013929147564179967,0.028474576271186443,0.18446601941747573,0.07991360691144707,0.0,0.0009900990099009901,0.02229654403567447,0.017699115044247787,0.018419033000767457,0.12873563218390804,0.2719267949138643
1064,2020,Singapore,SGP,0.9821896280775279,0.001373988184942661,0.025762711864406776,0.17281553398058255,0.07991360691144707,0.06666666666666667,0.0009900990099009901,0.020066889632107024,0.017699115044247787,0.01688411358403684,0.1,-0.4200284070738801
1065,2016,Sint Maarten (Dutch part),SXM,0.9171865326920333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9171865326920333
1066,2017,Sint Maarten (Dutch part),SXM,0.9171865326920333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9171865326920333
1067,2018,Sint Maarten (Dutch part),SXM,0.9171865326920333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9171865326920333
1068,2019,Sint Maarten (Dutch part),SXM,0.9171865326920333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9171865326920333
1069,2020,Sint Maarten (Dutch part),SXM,0.9171865326920333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9171865326920333
1070,2016,Slovak Republic,SVK,0.9039859040906713,0.001202211714121884,0.08542372881355932,0.3300970873786408,0.10336315951866708,0.09999999999999999,0.0009900990099009901,0.055741360089186176,0.0663716814159292,0.04681504221028395,0.1413793103448276,-2.2532906112832833
1071,2017,Slovak Republic,SVK,0.9039859040906713,0.0011312288763503304,0.0840677966101695,0.32038834951456313,0.10336315951866708,0.09999999999999999,0.0009900990099009901,0.054626532887402456,0.0663716814159292,0.04604758250191864,0.1413793103448276,-2.1858881066919675
1072,2018,Slovak Republic,SVK,0.9051573884470691,0.0010602460385787911,0.08271186440677966,0.3106796116504854,0.10336315951866708,0.08333333333333333,0.0009900990099009901,0.054626532887402456,0.0663716814159292,0.04528012279355334,0.14022988505747125,-1.9965552664006951
1073,2019,Slovak Republic,SVK,0.907557502738226,0.0009892632008072378,0.08271186440677966,0.30097087378640774,0.10336315951866708,0.08333333333333333,0.0009900990099009901,0.05351170568561873,0.0663716814159292,0.044512663085188024,0.13908045977011493,-1.9506567971383277
1074,2020,Slovak Republic,SVK,0.906328872803467,0.0009182803630356844,0.08,0.2912621359223301,0.10336315951866708,0.06666666666666667,0.0009900990099009901,0.05239687848383501,0.0663716814159292,0.044512663085188024,0.1390804597701149,-1.7406601059480016
1075,2016,Slovenia,SVN,0.9509595695033102,0.0016334409462249078,0.08813559322033898,0.2349514563106796,0.0697315643319963,0.06666666666666667,0.0009900990099009901,0.02229654403567447,0.030973451327433624,0.01918649270913277,0.21839080459770116,-0.3125492281589659
1076,2017,Slovenia,SVN,0.9492452021524832,0.001527491655837029,0.07050847457627119,0.2388349514563107,0.0697315643319963,0.06666666666666667,0.0009900990099009901,0.02229654403567447,0.028761061946902654,0.018419033000767457,0.24022988505747125,0.0488488463157144
1077,2018,Slovenia,SVN,0.953331111005286,0.001421542365449136,0.061016949152542375,0.2349514563106796,0.0697315643319963,0.03333333333333333,0.0009900990099009901,0.021181716833890744,0.028761061946902654,0.017651573292402144,0.2045977011494253,0.11854398986524273
1078,2019,Slovenia,SVN,0.952188199438068,0.0013155930750612572,0.06915254237288135,0.22135922330097088,0.0697315643319963,0.03333333333333333,0.0009900990099009901,0.020066889632107024,0.028761061946902654,0.017651573292402144,0.22758620689655173,0.3131325172708841
1079,2020,Slovenia,SVN,0.9615029287108915,0.0012096437846733784,0.04203389830508475,0.2271844660194174,0.0697315643319963,-0.03333333333333332,0.0009900990099009901,0.020066889632107024,0.026548672566371678,0.01688411358403684,0.13333333333333336,0.2592719518688624
1080,2016,Small states,SST,0.8078607656134863,0.11509659283551119,0.25375425407527863,0.4217879571161165,0.3101213067245634,0.22612010623200665,0.12620943547520097,0.3857486278641672,0.47359251098053756,0.3535292860143054,0.16214099355312644,-10.538899289998753
1081,2017,Small states,SST,0.8115927045441971,0.11204094506099595,0.26081488716961354,0.4147446878644388,0.3101213067245634,0.21573322042528167,0.12620943547520097,0.3782586546349654,0.4659726519256017,0.3448784031382955,0.15615560648233678,-10.468887677809061
1082,2018,Small states,SST,0.814662308845102,0.10898529728648071,0.25553719461471863,0.41102723994342716,0.3101213067245634,0.21395040136367835,0.12620943547520097,0.3685136747971773,0.4580588385488805,0.33534144217601,0.15180987037126323,-10.337923737206102
1083,2019,Small states,SST,0.8173545578529143,0.10592964951196547,0.2570848749038088,0.40522848987240195,0.3101213067245634,0.20758907357887335,0.12620943547520097,0.3603988922643389,0.4497679803335685,0.3267790363080015,0.14786144666421033,-10.231007968635454
1084,2020,Small states,SST,0.8208015174469119,0.10287400173745023,0.2449818095049288,0.40359234410140393,0.3101213067245634,0.21038476324047165,0.12620943547520097,0.35172169553142024,0.44103723836797565,0.3173998605372233,0.14311839814911612,-10.082339257680571
1085,2016,Solomon Islands,SLB,0.8484358302776324,0.07228093479427553,0.22779661016949154,0.7669902912621359,0.42270904041962354,0.3,0.061386138613861385,0.20958751393534003,0.19690265486725664,0.16884113584036836,0.1735632183908046,-10.753617510859415
1086,2017,Solomon Islands,SLB,0.8510248107052717,0.06932109131002377,0.22644067796610168,0.7631067961165048,0.42270904041962354,0.35000000000000003,0.061386138613861385,0.20289855072463767,0.1902654867256637,0.16423637759017648,0.1735632183908046,-11.06634326882277
1087,2018,Solomon Islands,SLB,0.8532506309824277,0.066361247825772,0.2250847457627119,0.770873786407767,0.42270904041962354,0.39999999999999997,0.061386138613861385,0.19732441471571904,0.18584070796460175,0.15886415963161932,0.1724137931034483,-11.453826425418983
1088,2019,Solomon Islands,SLB,0.8551367207962284,0.06340140434152024,0.22372881355932203,0.7611650485436894,0.42270904041962354,0.3833333333333333,0.061386138613861385,0.19063545150501673,0.17920353982300882,0.15349194167306215,0.16896551724137931,-11.232760170995771
1089,2020,Solomon Islands,SLB,0.858065431687223,0.06044156085726848,0.22237288135593222,0.7747572815533982,0.42270904041962354,0.5,0.061386138613861385,0.1850613154960981,0.17256637168141592,0.14888718342287027,0.17126436781609194,-12.14739817183696
1090,2016,Somalia,SOM,0.6598268488975666,0.7580500055852852,0.37152542372881353,0.6,0.6565874730021598,0.7999999999999999,0.8574257425742574,0.907469342251951,0.8694690265486724,1.0,0.09080459770114943,-30.003036809262905
1091,2017,Somalia,SOM,0.6643370636696986,0.7223263471554824,0.37152542372881353,0.5980582524271845,0.6565874730021598,0.6666666666666666,0.8574257425742574,0.8818283166109252,0.8561946902654868,0.9677666922486569,0.09195402298850575,-28.691768071236837
1092,2018,Somalia,SOM,0.6685426925091671,0.6866026887256795,0.37152542372881353,0.596116504854369,0.6565874730021598,0.7000000000000001,0.8574257425742574,0.8561872909698997,0.8429203539823009,0.9363008442056792,0.09195402298850575,-28.72755191889644
1093,2019,Somalia,SOM,0.6723968760417163,0.6508790302958767,0.37152542372881353,0.5902912621359223,0.6565874730021598,0.8166666666666668,0.8574257425742574,0.8338907469342252,0.827433628318584,0.9079048349961626,0.09080459770114943,-29.43361238079063
1094,2020,Somalia,SOM,0.6762510595742655,0.6151553718660739,0.37152542372881353,0.5844660194174758,0.6565874730021598,0.9333333333333335,0.8574257425742574,0.810479375696767,0.8141592920353982,0.8795088257866461,0.08965517241379312,-30.144080356422855
1095,2016,South Africa,ZAF,0.7398275155959808,0.04452118701478151,0.3498305084745763,0.5533980582524272,0.267510027769207,0.31666666666666665,0.13564356435643563,0.31215161649944256,0.24557522123893802,0.2701458173445894,0.2804597701149425,-10.530840545915117
1096,2017,South Africa,ZAF,0.7443377303681128,0.0427071500520781,0.31457627118644066,0.5398058252427185,0.267510027769207,0.3,0.13564356435643563,0.3076923076923077,0.24557522123893802,0.2655410590943975,0.28965517241379307,-9.86239718857506
1097,2018,South Africa,ZAF,0.7480747654650222,0.04089311308937468,0.3077966101694915,0.49514563106796117,0.267510027769207,0.2833333333333333,0.13564356435643563,0.2998885172798216,0.24336283185840707,0.2601688411358403,0.2770114942528736,-9.504288721749022
1098,2019,South Africa,ZAF,0.7512846326015524,0.03907907612667127,0.30101694915254235,0.46796116504854374,0.267510027769207,0.2833333333333333,0.13564356435643563,0.2931995540691193,0.23893805309734514,0.25326170376055257,0.27011494252873564,-9.305148067657411
1099,2020,South Africa,ZAF,0.7551036716034096,0.03726503916396785,0.2847457627118644,0.43948220064724924,0.267510027769207,0.2722222222222222,0.13564356435643563,0.28762541806020064,0.23451327433628316,0.2471220260936301,0.26666666666666666,-8.889386617143321
1100,2016,South Asia,SAS,0.8073420111779926,0.06324131388890054,0.20534617582474032,0.44654673244434373,0.5531764507071983,0.083138439014641,0.1764617098794327,0.4202898550724638,0.6216814159292036,0.3568687643898695,0.12400727699236667,-11.715285117368193
1101,2017,South Asia,SAS,0.8103312834260326,0.05992111193413065,0.20390971292160542,0.44054300323598256,0.5531764507071983,0.08181005171548733,0.1764617098794327,0.4024526198439242,0.5973451327433628,0.3399846508058326,0.12320710561384368,-11.488267239709726
1102,2018,South Asia,SAS,0.8131538838150105,0.05660090997936075,0.20648673956634306,0.4372477002505262,0.5531764507071983,0.0792395771036965,0.1764617098794327,0.3846153846153846,0.5752212389380531,0.32386799693016116,0.1281243939222632,-11.263406231795047
1103,2019,South Asia,SAS,0.8158640833639234,0.05328070802459086,0.20784617360771118,0.43506384330050873,0.5531764507071983,0.0817904526313715,0.1764617098794327,0.3690078037904125,0.5508849557522123,0.3092862624712202,0.12903080808754597,-11.113069415600352
1104,2020,South Asia,SAS,0.8187990845929664,0.04996050606982097,0.21164079285581833,0.4306570942796134,0.5531764507071983,0.07409862788011483,0.1764617098794327,0.35451505016722407,0.5287610619469026,0.29547198772064465,0.1379589705391023,-10.833544514009237
1105,2016,South Asia (IDA & IBRD),TSA,0.8073420111779926,0.06324131388890054,0.20534617582474032,0.44654673244434373,0.5531764507071983,0.083138439014641,0.1764617098794327,0.419743615975223,0.6210159259642234,0.35698721093129004,0.12400727699236667,-11.712669955444452
1106,2017,South Asia (IDA & IBRD),TSA,0.8103312834260326,0.05992111193413065,0.20390971292160542,0.44054300323598256,0.5531764507071983,0.08181005171548733,0.1764617098794327,0.4021171166697625,0.5974884060930022,0.33987769747854407,0.12320710561384368,-11.487598240101168
1107,2018,South Asia (IDA & IBRD),TSA,0.8131538838150105,0.05660090997936075,0.20648673956634306,0.4372477002505262,0.5531764507071983,0.0792395771036965,0.1764617098794327,0.3852278977771014,0.5759710169915707,0.32345187817267307,0.1281243939222632,-11.26521611724908
1108,2019,South Asia (IDA & IBRD),TSA,0.8158640833639234,0.05328070802459086,0.20784617360771118,0.43506384330050873,0.5531764507071983,0.0817904526313715,0.1764617098794327,0.3691402207079966,0.5500786239574358,0.309065341018066,0.12903080808754597,-11.110031568238576
1109,2020,South Asia (IDA & IBRD),TSA,0.8192991001701524,0.04996050606982097,0.19960032421220067,0.42253181561089914,0.5531764507071983,0.07782488981802631,0.1764617098794327,0.3548046582357436,0.527294724234688,0.2953609473196316,0.12080659147827469,-10.851930967099387
1110,2016,South Sudan,SSD,0.669151864374494,0.7681922365242567,0.45830508474576265,0.32038834951456313,0.5094106757173711,0.35000000000000003,0.6267326732673267,0.705685618729097,0.8938053097345132,0.7513430544896392,0.04252873563218391,-22.474834261762094
1111,2017,South Sudan,SSD,0.672022001047669,0.7824847351903319,0.4705084745762712,0.3145631067961165,0.5094106757173711,0.3333333333333333,0.6267326732673267,0.705685618729097,0.8960176991150441,0.7513430544896392,0.04252873563218391,-22.438175644610034
1112,2018,South Sudan,SSD,0.6748218486594599,0.7967772338564071,0.4840677966101695,0.3262135922330097,0.5094106757173711,0.3666666666666667,0.6267326732673267,0.705685618729097,0.8938053097345132,0.7513430544896392,0.04367816091954023,-22.87890611546056
1113,2019,South Sudan,SSD,0.6776568408019429,0.8110697325224822,0.49762711864406783,0.3262135922330097,0.5094106757173711,0.3833333333333333,0.6267326732673267,0.705685618729097,0.8915929203539822,0.7513430544896392,0.04482758620689655,-23.128015681262593
1114,2020,South Sudan,SSD,0.6806324110671939,0.8253622311885573,0.5071186440677968,0.2970873786407766,0.5094106757173711,0.28333333333333327,0.6267326732673267,0.705685618729097,0.8893805309734514,0.7513430544896392,0.04252873563218391,-22.288376784304287
1115,2016,Spain,ESP,0.9761893423496354,0.0006917929713775456,0.05559322033898305,0.19805825242718444,0.030546127738352358,0.06666666666666667,0.0019801980198019802,0.030100334448160536,0.04203539823008849,0.025326170376055255,0.0896551724137931,-0.7812206024448486
1116,2017,Spain,ESP,0.9756464593552076,0.0006604065719418728,0.056949152542372886,0.1941747572815534,0.030546127738352358,0.06666666666666667,0.0019801980198019802,0.030100334448160536,0.04203539823008849,0.025326170376055255,0.09425287356321839,-0.7345260214001917
1117,2018,Spain,ESP,0.9773893994952145,0.0006290201725062001,0.05559322033898305,0.19029126213592235,0.030546127738352358,0.06666666666666667,0.0019801980198019802,0.030100334448160536,0.03982300884955752,0.025326170376055255,0.0896551724137931,-0.7345484257013659
1118,2019,Spain,ESP,0.9780180008571832,0.0005976337730705132,0.05288135593220339,0.18640776699029127,0.030546127738352358,0.06666666666666667,0.0019801980198019802,0.030100334448160536,0.03982300884955752,0.025326170376055255,0.08850574712643679,-0.6977285321296521
1119,2020,Spain,ESP,0.9740178103719241,0.0005662473736348403,0.061016949152542396,0.18252427184466025,0.030546127738352358,0.06666666666666667,0.0019801980198019802,0.030100334448160536,0.037610619469026545,0.024558710667689946,0.10804597701149425,-0.5780981031495747
1120,2016,Sri Lanka,LKA,0.8959746654602601,0.011267627456753316,0.19932203389830508,0.2776699029126214,0.2462203023758099,0.08333333333333333,0.011881188118811881,0.07915273132664437,0.10619469026548671,0.06293169608595547,0.17011494252873563,-3.9103338208740563
1121,2017,Sri Lanka,LKA,0.8979193294918806,0.01115126291603323,0.22101694915254239,0.26990291262135924,0.2462203023758099,0.08333333333333333,0.011881188118811881,0.07469342251950947,0.10176991150442477,0.05986185725249424,0.16551724137931034,-4.093410359042026
1122,2018,Sri Lanka,LKA,0.8998405638363731,0.011034898375313145,0.24271186440677964,0.2640776699029126,0.2462203023758099,0.06666666666666667,0.011881188118811881,0.0713489409141583,0.09734513274336283,0.057559478127398304,0.16321839080459769,-4.137495569492481
1123,2019,Sri Lanka,LKA,0.9017852278679936,0.010918533834593059,0.2671186440677966,0.2563106796116505,0.2462203023758099,0.06666666666666667,0.011881188118811881,0.06911928651059086,0.09292035398230088,0.05525709900230238,0.16091954022988506,-4.334530244196431
1124,2020,Sri Lanka,LKA,0.9036830325253584,0.010802169293872975,0.28610169491525417,0.25242718446601936,0.2462203023758099,0.03333333333333333,0.011881188118811881,0.0657748049052397,0.08849557522123894,0.052954719877206444,0.15862068965517237,-4.22789564479696
1125,2016,St. Kitts and Nevis,KNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15496098104793757,0.24557522123893802,0.1273983115886416,0.0,-1.5562408721672556
1126,2017,St. Kitts and Nevis,KNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1516164994425864,0.23893805309734514,0.12432847275518033,0.0,-1.5173610491979295
1127,2018,St. Kitts and Nevis,KNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14827201783723523,0.23451327433628316,0.12125863392171911,0.0,-1.4851183943701962
1128,2019,St. Kitts and Nevis,KNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14381270903010032,0.22787610619469026,0.11818879508825786,0.0,-1.444008916997303
1129,2020,St. Kitts and Nevis,KNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14046822742474915,0.22123893805309733,0.11511895625479661,0.0,-1.4051290940279768
1130,2016,St. Lucia,LCA,0.8874228296585551,0.024670040110065333,0.4745762711864407,0.34174757281553403,0.0925640234495526,0.016666666666666666,0.005940594059405941,0.2229654403567447,0.2743362831858407,0.1719109746738296,0.08505747126436781,-7.488445766317031
1131,2017,St. Lucia,LCA,0.889238630410972,0.024626018509798505,0.3227118644067797,0.34563106796116505,0.0925640234495526,0.03333333333333333,0.005940594059405941,0.22965440356744704,0.2743362831858407,0.17651573292402148,0.09080459770114943,-6.100809528320631
1132,2018,St. Lucia,LCA,0.8909958569455689,0.024581996909531674,0.36203389830508476,0.34757281553398056,0.0925640234495526,0.016666666666666666,0.005940594059405941,0.23522853957636566,0.27654867256637167,0.18035303146584802,0.09195402298850575,-6.391437852040359
1133,2019,St. Lucia,LCA,0.8927062241059098,0.024537975309264846,0.4040677966101695,0.3436893203883495,0.0925640234495526,0.016666666666666666,0.005940594059405941,0.2408026755852843,0.2809734513274336,0.18419033000767457,0.09080459770114943,-6.840765622257246
1134,2020,St. Lucia,LCA,0.8944165912662508,0.024493953708998015,0.4461016949152543,0.33980582524271846,0.0925640234495526,0.016666666666666666,0.005940594059405941,0.24526198439241917,0.2853982300884956,0.1872601688411358,0.08965517241379312,-7.284793899237106
1135,2016,St. Martin (French part),MAF,0.9315872184389734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9315872184389734
1136,2017,St. Martin (French part),MAF,0.9327587027953713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9327587027953713
1137,2018,St. Martin (French part),MAF,0.9351016715081671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9351016715081671
1138,2019,St. Martin (French part),MAF,0.936873184437354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936873184437354
1139,2020,St. Martin (French part),MAF,0.9397876089337589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9397876089337589
1140,2016,St. Vincent and the Grenadines,VCT,0.8457297014143531,0.0189620227875567,0.08677966101694916,0.42524271844660194,0.1468682505399568,0.0,0.012871287128712872,0.16387959866220733,0.22566371681415925,0.12432847275518033,0.008045977011494253,-4.549239459813045
1141,2017,St. Vincent and the Grenadines,VCT,0.8469831896756989,0.01901392317524269,0.09355932203389832,0.42135922330097086,0.1468682505399568,0.0,0.012871287128712872,0.15942028985507248,0.2168141592920354,0.11972371450498848,0.0,-4.614892575915075
1142,2018,St. Vincent and the Grenadines,VCT,0.8483303966855565,0.01906582356292868,0.09627118644067796,0.40582524271844655,0.1468682505399568,0.0,0.012871287128712872,0.15384615384615385,0.2079646017699115,0.11588641596316192,0.011494252873563218,-4.406499695446807
1143,2019,St. Vincent and the Grenadines,VCT,0.8497244630696701,0.01911772395061467,0.10033898305084746,0.40194174757281553,0.1468682505399568,0.0,0.012871287128712872,0.14938684503901895,0.20132743362831856,0.11204911742133537,0.011494252873563218,-4.382186803229879
1144,2020,St. Vincent and the Grenadines,VCT,0.8507436544597361,0.01916962433830066,0.11389830508474577,0.4097087378640777,0.1468682505399568,0.0,0.012871287128712872,0.14381270903010032,0.19469026548672566,0.10821181887950881,-0.02413793103448276,-4.829876468197599
1145,2016,Sub-Saharan Africa,SSF,0.7080731852081984,0.3856786453073242,0.36806003151856814,0.43183790147036116,0.5772541231322863,0.47245025580311,0.46704001107711485,0.6209587513935341,0.6460176991150441,0.6354566385264773,0.08338732157929253,-20.615434760112166
