,Year,Country Name,Country Code,GDP (current $),"Compulsory education, duration (years)","Current education expenditure, primary (% of total expenditure in primary public institutions)","Current education expenditure, secondary (% of total expenditure in secondary public institutions)","Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)","Current education expenditure, total (% of total expenditure in public institutions)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)",Expenditure on primary education (% of government expenditure on education),Expenditure on secondary education (% of government expenditure on education),Expenditure on tertiary education (% of government expenditure on education),"Government expenditure on education, total (% of GDP)","Government expenditure on education, total (% of government expenditure)",Age
777,2018,Mauritania,MRT,7354430040.11966,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.90347,25.86476,17.73177,1.91532498598099,9.537835121154785,2
778,2019,Mauritania,MRT,7889662452.16785,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.90347,25.86476,17.73177,1.89373004436493,10.2280197143555,3
779,2020,Mauritania,MRT,7913680231.1828,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.90347,25.86476,17.73177,1.88659000396729,9.74505996704102,4
780,2016,Mauritius,MUS,12232463655.5727,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.64483,63.72382,6.35365,5.01359987258911,19.9624996185303,0
781,2017,Mauritius,MUS,13259351418.4459,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.05301,63.08222,5.86204,5.02312994003296,20.3572006225586,1
782,2018,Mauritius,MUS,14181951058.5129,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.82639,62.72406,6.42423,4.83458995819092,19.2743301391602,2
783,2019,Mauritius,MUS,14045808843.221,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.41717,62.224180000000004,6.4595199999999995,4.71929979324341,18.676929473877,3
784,2020,Mauritius,MUS,10920606197.6928,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.00795,61.7243,6.494809999999999,4.60799980163574,16.1177597045898,4
785,2016,Mexico,MEX,1078490651625.31,14.0,97.8180618286133,97.0774765014648,93.8988265991211,96.6935806274414,14.7103900909424,59.7126693725586,15.1532297134399,80.1121597290039,15.1532297134399,33.2946891784668,1.3954199552536,0.0762600004673004,32.45208,32.94466,21.091,4.90681982040405,17.9393291473389,0
786,2017,Mexico,MEX,1158913035796.37,14.0,98.1293106079102,97.7174606323242,96.1540832519531,97.5841293334961,15.3742599487305,61.171070098877,15.8232803344727,81.4155807495117,15.8232803344727,34.1090507507324,1.44281995296478,0.0768100023269653,32.45208,32.94466,21.091,4.51821994781494,17.577299118042,1
787,2018,Mexico,MEX,1222408203104.3,14.0,98.3831329345703,98.064323425293,96.6521301269531,97.8710403442383,16.0160598754883,63.2359199523926,16.4495906829834,82.7533721923828,16.4495906829834,35.6546287536621,1.51269996166229,0.0829700008034706,32.45208,32.94466,21.091,4.25442981719971,16.5778503417969,2
788,2019,Mexico,MEX,1269433932805.91,14.0,98.6656684875488,98.55774688720709,98.0287818908691,98.45977020263675,16.523949623107924,64.31253051757815,17.866902112960823,82.62945365905763,17.866902112960823,37.24410820007325,2.1890624463558175,0.25455000996589633,32.45208,32.94466,21.091,3.9282348155975395,15.8971109390259,3
789,2020,Mexico,MEX,1073915880822.5,14.0,98.9482040405273,99.0511703491212,99.4054336547851,99.04850006103518,17.1284694671631,65.845817565918,18.7714595794678,83.4685516357422,18.7714595794678,38.5605812072754,2.45360994338989,0.313980013132095,32.45208,32.94466,21.091,3.6020398139953693,15.2163715362549,4
790,2016,"Micronesia, Fed. Sts.",FSM,332265200.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5126600265503,21.5847091674805,0
791,2017,"Micronesia, Fed. Sts.",FSM,366666800.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4164199829102,19.1484508514404,1
792,2018,"Micronesia, Fed. Sts.",FSM,401932300.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69705009460449,17.1252899169922,2
793,2019,"Micronesia, Fed. Sts.",FSM,408057100.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.789245128631586,18.1073093414307,3
794,2020,"Micronesia, Fed. Sts.",FSM,410083600.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.881440162658681,16.948176066080766,4
795,2016,Middle East & North Africa,MEA,3105138845524.55,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2559700012207,11.12190461158755,0
796,2017,Middle East & North Africa,MEA,3225517205255.14,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2559700012207,11.1960496902466,1
797,2018,Middle East & North Africa,MEA,3368284061892.69,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2559700012207,11.27019476890565,2
798,2019,Middle East & North Africa,MEA,3406149805140.73,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2559700012207,11.3443398475647,3
799,2020,Middle East & North Africa,MEA,3035580428041.81,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2559700012207,11.418484926223751,4
800,2016,Middle East & North Africa (IDA & IBRD countries),TMN,1388491277724.43,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
801,2017,Middle East & North Africa (IDA & IBRD countries),TMN,1368561900925.74,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
802,2018,Middle East & North Africa (IDA & IBRD countries),TMN,1303939963622.84,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
803,2019,Middle East & North Africa (IDA & IBRD countries),TMN,1326402130261.11,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
804,2020,Middle East & North Africa (IDA & IBRD countries),TMN,1180179221398.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
805,2016,Middle East & North Africa (excluding high income),MNA,1403896677724.43,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21789014339447,14.37280941009525,0
806,2017,Middle East & North Africa (excluding high income),MNA,1384689900925.74,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21789014339447,13.6357445716858,1
807,2018,Middle East & North Africa (excluding high income),MNA,1320216563622.83,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21789014339447,11.8001351356506,2
808,2019,Middle East & North Africa (excluding high income),MNA,1343535630261.11,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21789014339447,12.1616148948669,3
809,2020,Middle East & North Africa (excluding high income),MNA,1195745981528.4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21789014339447,11.424550056457452,4
810,2016,Middle income,MIC,26558023228732.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0267300605774,15.6049003601074,0
811,2017,Middle income,MIC,29186000510333.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09102010726929,15.8756952285767,1
812,2018,Middle income,MIC,30985606994094.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97974491119385,14.6950798034668,2
813,2019,Middle income,MIC,31771082836908.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85898005962372,14.1593904495239,3
814,2020,Middle income,MIC,30535343464998.6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80306339263916,13.677553812662731,4
815,2016,Moldova,MDA,8071480540.86068,9.0,90.1853179931641,90.731201171875,96.2971725463867,91.2899017333984,20.264038085937504,97.95448303222649,0.0,99.48922729492179,32.1971588134767,76.6274490356447,0.33961009979248025,0.10454997420311005,22.51997,34.76254,16.22238,5.60844993591309,18.6216297149658,0
816,2017,Moldova,MDA,9669759987.02633,12.0,86.8863677978516,85.9831008911133,94.6464004516602,87.6871109008789,20.193538665771502,97.6221008300781,0.0,99.4658050537109,32.8557891845704,75.9329833984376,0.7265200614929201,0.12511998414993303,22.73416,35.32724,14.73902,5.6184401512146,18.4328308105469,1
817,2018,Moldova,MDA,11456728401.3069,12.0,88.3898315429688,87.4957962036133,92.3911895751953,88.3525390625,20.1230392456055,97.2897186279297,0.0,99.4423828125,33.5144195556641,75.2385177612305,1.11343002319336,0.145689994096756,23.33213,35.99677,11.90064,5.43973016738892,17.5677299499512,2
818,2019,Moldova,MDA,11970233939.8808,12.0,91.3580627441406,90.425910949707,93.2502517700195,91.0915222167969,20.0525398254395,96.9573364257813,0.0,99.4189605712891,34.1730499267578,74.5440521240234,1.5003399848938,0.166260004043579,23.73821,36.613884999999996,9.739769999999998,6.10457992553711,19.4643802642822,3
819,2020,Moldova,MDA,11915547262.6561,12.0,91.74897766113276,90.32414754231768,92.23461151123044,91.02539571126307,19.982040405273498,96.62495422363291,0.0,99.39553833007821,34.8316802978515,73.84958648681629,1.8872499465942398,0.18683001399040197,24.144289999999998,37.230999999999995,7.578899999999997,6.269956588745117,19.745297114054335,4
820,2016,Monaco,MCO,6472990923.1791,11.0,86.7702178955078,93.2652435302734,0.0,89.3031463623047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.70133,31.46299,0.0,1.37092995643616,6.59654998779297,0
821,2017,Monaco,MCO,6431314957.07185,11.0,88.9110590616862,94.72345479329422,0.0,83.96641031901044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.70133,31.46299,0.0,1.45792996883392,6.98062992095947,1
822,2018,Monaco,MCO,7194024563.06094,11.0,91.05190022786459,96.18166605631507,0.0,78.62967427571617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.70133,31.46299,0.0,1.22541666030884,5.55169677734375,2
823,2019,Monaco,MCO,7383745662.15157,11.0,93.192741394043,97.6398773193359,0.0,73.2929382324219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.70133,31.46299,0.0,1.15266001224518,5.02927017211914,3
824,2020,Monaco,MCO,6816219303.25528,11.0,95.3335825602214,99.09808858235672,0.0,67.95620218912764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.70133,31.46299,0.0,1.07990336418152,4.5068435668945295,4
825,2016,Mongolia,MNG,11181350461.4723,12.0,85.2835235595703,85.4881286621094,41.3465194702148,86.0299911499023,32.6043701171875,76.2942504882813,40.3534889221191,91.0292205810547,34.1467399597168,44.9507789611816,3.1380500793457,0.200440004467964,28.74937,28.262,10.96171,5.18061017990112,13.0631103515625,0
826,2017,Mongolia,MNG,11480847745.3187,12.0,89.3621826171875,90.2448120117188,41.3465194702148,91.1134567260742,32.6043701171875,76.2942504882813,40.3534889221191,91.0292205810547,34.1467399597168,44.9507789611816,3.1380500793457,0.200440004467964,32.2161,29.22618,6.40868,4.08859014511108,12.6456203460693,1
827,2018,Mongolia,MNG,13178094459.4548,12.0,93.4408416748047,95.00149536132821,41.3465194702148,96.19692230224611,32.6043701171875,76.2942504882813,40.3534889221191,91.0292205810547,34.1467399597168,44.9507789611816,3.1380500793457,0.200440004467964,35.682829999999996,30.19036,1.8556500000000007,6.17301988601685,20.4833507537842,2
828,2019,Mongolia,MNG,14206359006.8095,12.0,97.5195007324219,99.75817871093761,41.3465194702148,101.28038787841801,32.6043701171875,76.2942504882813,40.3534889221191,91.0292205810547,34.1467399597168,44.9507789611816,3.1380500793457,0.200440004467964,39.149559999999994,31.154539999999997,-2.697379999999999,4.94088983535767,16.5341796875,3
829,2020,Mongolia,MNG,13312981594.573,12.0,101.5981597900391,104.51486206054702,41.3465194702148,106.36385345458991,32.6043701171875,76.2942504882813,40.3534889221191,91.0292205810547,34.1467399597168,44.9507789611816,3.1380500793457,0.200440004467964,42.61628999999999,32.118719999999996,-7.250409999999999,4.860983053843186,16.4238300323486,4
830,2016,Montenegro,MNE,4374128318.58407,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
831,2017,Montenegro,MNE,4844592066.71174,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
832,2018,Montenegro,MNE,5504166666.66667,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
833,2019,Montenegro,MNE,5542674317.06225,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
834,2020,Montenegro,MNE,4769860740.74074,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
835,2016,Morocco,MAR,103311649248.024,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.685219764709474,0
836,2017,Morocco,MAR,109682728023.112,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.11683988571167,1
837,2018,Morocco,MAR,118096227400.092,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35678005218506,2
838,2019,Morocco,MAR,119870439113.662,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.98008012771606,3
839,2020,Morocco,MAR,114725065285.149,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.411700248718255,4
840,2016,Mozambique,MOZ,11936999283.1791,0.0,0.0,0.0,0.0,0.0,1.82752001285553,14.9579200744629,0.0,46.3392906188965,1.97415995597839,8.68706035614014,0.208169996738434,0.0383200012147427,0.0,0.0,0.0,5.86503982543945,19.9460105895996,0
841,2017,Mozambique,MOZ,13219084261.3664,0.0,0.0,0.0,0.0,0.0,1.82752001285553,14.9579200744629,0.0,46.3392906188965,1.97415995597839,8.68706035614014,0.208169996738434,0.0383200012147427,0.0,0.0,0.0,5.50555992126465,18.3651905059814,1
842,2018,Mozambique,MOZ,14845870050.7092,0.0,0.0,0.0,0.0,0.0,1.82752001285553,14.9579200744629,0.0,46.3392906188965,1.97415995597839,8.68706035614014,0.208169996738434,0.0383200012147427,0.0,0.0,0.0,5.45218992233276,16.7215690612793,2
843,2019,Mozambique,MOZ,15384701797.9863,0.0,0.0,0.0,0.0,0.0,1.82752001285553,14.9579200744629,0.0,46.3392906188965,1.97415995597839,8.68706035614014,0.208169996738434,0.0383200012147427,0.0,0.0,0.0,6.22999000549316,19.0336799621582,3
844,2020,Mozambique,MOZ,14019446610.1963,0.0,0.0,0.0,0.0,0.0,1.82752001285553,14.9579200744629,0.0,46.3392906188965,1.97415995597839,8.68706035614014,0.208169996738434,0.0383200012147427,0.0,0.0,0.0,6.351640065511063,17.9349308013916,4
845,2016,Myanmar,MMR,60291738934.7783,5.0,84.2928848266601,91.793701171875,50.6777286529541,82.20677566528319,9.34652996063232,42.6302795410156,10.60023021698,63.474739074707,9.35006999969482,22.7649192810059,0.260670006275177,0.0476099997758865,35.803015,39.909949999999995,9.605129999999999,1.89999997615814,9.68389987945557,0
846,2017,Myanmar,MMR,61449391917.1299,5.0,82.784553527832,88.8507537841797,50.8177490234375,79.6577377319336,9.34652996063232,42.6302795410156,10.60023021698,63.474739074707,9.35006999969482,22.7649192810059,0.260670006275177,0.0476099997758865,35.97823,39.40016,11.27985,2.08768010139465,9.92768001556396,1
847,2018,Myanmar,MMR,67144726167.9303,5.0,81.27622222900389,85.9078063964844,50.9577693939209,77.108699798584,9.34652996063232,42.6302795410156,10.60023021698,63.474739074707,9.35006999969482,22.7649192810059,0.260670006275177,0.0476099997758865,39.33033,40.96351,14.7764,1.92288994789124,10.3891096115112,2
848,2019,Myanmar,MMR,68697761477.1818,5.0,79.7678909301758,82.9648590087891,51.0977897644043,74.5596618652344,9.34652996063232,42.6302795410156,10.60023021698,63.474739074707,9.35006999969482,22.7649192810059,0.260670006275177,0.0476099997758865,36.32866,38.38058,14.62929,1.97421002388,10.5641298294067,3
849,2020,Myanmar,MMR,79852046610.9676,5.0,78.25955963134768,80.0219116210938,51.237810134887695,72.01062393188481,9.34652996063232,42.6302795410156,10.60023021698,63.474739074707,9.35006999969482,22.7649192810059,0.260670006275177,0.0476099997758865,36.503874999999994,37.87079,16.304009999999998,1.9989467064539532,10.857539812723742,4
850,2016,Namibia,NAM,10721994676.6562,7.0,95.8518600463867,95.4318237304688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6520299911499,23.9391994476318,0
851,2017,Namibia,NAM,12895153160.466,7.0,96.3089218139648,96.5709991455078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75998020172119,24.6740303039551,1
852,2018,Namibia,NAM,13682062249.2236,7.0,96.7659835815429,97.71017456054679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98805046081543,23.3243007659912,2
853,2019,Namibia,NAM,12496781719.7752,7.0,97.223045349121,98.84934997558578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48040962219238,26.3903999328613,3
854,2020,Namibia,NAM,10619194505.3543,7.0,97.68010711669909,99.98852539062477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.40958976745605,24.9413795471191,4
855,2016,Nauru,NRU,99723394.9628767,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88370990753174,0
856,2017,Nauru,NRU,109359680.217211,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7479696273804,1
857,2018,Nauru,NRU,124021393.690412,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.60968971252441,2
858,2019,Nauru,NRU,118724073.809183,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32558012008667,3
859,2020,Nauru,NRU,114626625.553023,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52939009666443,4
860,2016,Nepal,NPL,24524098184.4236,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.90320992469788,19.1284999847412,0
861,2017,Nepal,NPL,28971589213.134,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76722002029419,17.0963897705078,1
862,2018,Nepal,NPL,33111525182.7133,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43445014953613,14.1018695831299,2
863,2019,Nepal,NPL,34186180694.9285,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.700070261955255,11.58855438232425,3
864,2020,Nepal,NPL,33657175561.329,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.965690374374381,9.0752391815186,4
865,2016,Netherlands,NLD,783528181704.567,13.0,89.3669891357422,89.0707015991211,89.152473449707,89.1797180175781,29.4067401885986,89.7140426635742,31.78830909729,98.5061874389648,31.5066204071045,69.9871978759766,11.0200595855713,0.579590022563934,21.22068,40.48964,31.92546,5.47959995269775,12.8068599700928,0
866,2017,Netherlands,NLD,831809944960.879,13.0,89.2586212158203,89.0032119750977,89.0585021972656,89.0810165405273,30.748462200164777,90.08997726440428,33.08197927474973,98.52025604248043,32.80875062942505,70.73023605346683,11.549082279205326,0.6112200170755385,21.22068,40.48964,31.92546,5.17509984970093,12.4232597351074,1
867,2018,Netherlands,NLD,913597086062.599,13.0,89.8015213012695,89.072883605957,89.4066696166992,89.3816070556641,31.0932102203369,90.3683166503906,33.2913818359375,98.5149765014648,33.039680480957,71.1049575805664,11.7291698455811,0.627430021762848,21.22068,40.48964,31.92546,5.35764980316162,12.9115495681763,2
868,2019,Netherlands,NLD,910194347568.626,13.0,90.01878738403315,89.07397460937496,89.53376770019531,89.48255157470712,33.431906223297126,90.84184646606442,35.669319629669175,98.54839324951168,35.41301107406615,72.21631240844728,12.607127666473374,0.6744800060987475,21.22068,40.48964,31.92546,5.296674728393555,12.96389436721805,3
869,2020,Netherlands,NLD,913865395789.886,13.0,90.2360534667968,89.07506561279291,89.6608657836914,89.58349609375011,34.7736282348633,91.2177810668945,36.9629898071289,98.5624618530273,36.7151412963867,72.9593505859375,13.1361503601074,0.706110000610352,21.22068,40.48964,31.92546,5.23569965362549,13.0162391662598,4
870,2016,New Caledonia,NCL,8724568970.67891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
871,2017,New Caledonia,NCL,9173669999.5986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
872,2018,New Caledonia,NCL,9846920284.01006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
873,2019,New Caledonia,NCL,9438127994.09456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
874,2020,New Caledonia,NCL,9675981001.899778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
875,2016,New Zealand,NZL,188943457301.474,10.0,0.0,0.0,0.0,0.0,28.0957508087158,81.919792175293,46.1020317077637,0.0,32.3097610473633,70.0286712646484,4.87721014022827,0.943870007991791,26.12523,35.61468,23.73553,6.411789894104,16.8316993713379,0
876,2017,New Zealand,NZL,206950600690.395,10.0,0.0,0.0,0.0,0.0,29.14263105392455,81.919792175293,47.33929157257083,0.0,33.39282798767093,71.29990005493163,5.215580105781555,0.9884725064039233,26.12523,35.61468,23.73553,6.25973987579346,16.6426391601563,1
877,2018,New Zealand,NZL,212225726657.864,10.0,0.0,0.0,0.0,0.0,30.1895112991333,81.919792175293,48.57655143737795,0.0,34.47589492797855,72.57112884521484,5.55395007133484,1.0330750048160555,26.12523,35.61468,23.73553,6.04850006103516,16.0829601287842,2
878,2019,New Zealand,NZL,212891048340.608,10.0,0.0,0.0,0.0,0.0,31.23639154434205,81.919792175293,49.81381130218507,0.0,35.558961868286175,73.84235763549808,5.892320036888124,1.0776775032281878,26.12523,35.61468,23.73553,5.8668551445007395,15.70859050750735,3
879,2020,New Zealand,NZL,210700848973.509,10.0,0.0,0.0,0.0,0.0,32.2832717895508,81.919792175293,51.0510711669922,0.0,36.6420288085938,75.1135864257813,6.23069000244141,1.12228000164032,26.12523,35.61468,23.73553,5.685210227966319,15.3342208862305,4
880,2016,Nicaragua,NIC,13286083644.8761,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08114004135132,21.3254795074463,0
881,2017,Nicaragua,NIC,13785876629.3189,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35768985748291,22.4333000183105,1
882,2018,Nicaragua,NIC,13025239912.2751,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56255006790161,23.5411205291747,2
883,2019,Nicaragua,NIC,12611218627.0632,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44283008575439,24.648941040038903,3
884,2020,Nicaragua,NIC,12621505382.6062,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2300601005554133,25.756761550903104,4
885,2016,Niger,NER,10398862244.9737,0.0,96.1393737792969,89.9427871704102,93.6145706176758,94.8157272338867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.66764,17.42288,21.48255,2.97095990180969,15.3471603393555,0
886,2017,Niger,NER,11185102399.5762,0.0,99.0600662231445,97.5286407470703,93.7184982299805,97.6302185058594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.11675,17.61152,23.25724,2.5771598815918,13.215160369873,1
887,2018,Niger,NER,12808660528.0617,0.0,100.0,100.0,96.7230529785156,99.1722564697266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.56586000000001,17.800159999999998,25.03193,3.44697999954224,16.3399696350098,2
